#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
c_omis,c_omis_adj,,Neretvan
c_omis,bosnian,,Drijeva
c_omis,east_gothic,,Almiyssion
c_omis,greek,,Almiyssion
c_omis,roman,,Onaeum
b_imotski,b_imotski,,Imotski
b_imotski,b_imotski_adj,,
b_imotski,bavarian,,Eimot
b_imotski,central_italian,,Imoschi
b_imotski,corsican,,Imoschi
b_imotski,dalmatian,,Imoschi
b_imotski,dutch,,Eimot
b_imotski,east_gothic,,Emotha
b_imotski,franconian,,Eimot
b_imotski,german,,Eimot
b_imotski,greek,,Emotha
b_imotski,italian,,Imoschi
b_imotski,ligurian,,Imoschi
b_imotski,low_frankish,,Eimot
b_imotski,low_german,,Eimot
b_imotski,low_saxon,,Eimot
b_imotski,neapolitan,,Imoschi
b_imotski,roman,,Emona
b_imotski,sardinian,,Imoschi
b_imotski,sicilian,,Imoschi
b_imotski,southern_italian,,Imoschi
b_imotski,swabian,,Eimot
b_imotski,thuringian,,Eimot
b_imotski,tuscan,,Imoschi
b_imotski,venetian,,Imoschi
b_gabela,b_gabela,,Drijevo
b_gabela,b_gabela_adj,,
b_gabela,central_italian,,Gabella
b_gabela,corsican,,Gabella
b_gabela,dalmatian,,Gabella
b_gabela,east_gothic,,Narona
b_gabela,greek,,Narona
b_gabela,italian,,Gabella
b_gabela,ligurian,,Gabella
b_gabela,neapolitan,,Gabella
b_gabela,roman,,Narona
b_gabela,sardinian,,Gabella
b_gabela,sicilian,,Gabella
b_gabela,southern_italian,,Gabella
b_gabela,tuscan,,Gabella
b_gabela,venetian,,Gabella
b_omis,b_omis,,Omiš
b_omis,b_omis_adj,,
b_omis,bavarian,,Almissa
b_omis,central_italian,,Almissa
b_omis,corsican,,Almissa
b_omis,dalmatian,,Almissa
b_omis,dutch,,Almissa
b_omis,east_gothic,,Almiyssion
b_omis,franconian,,Almissa
b_omis,german,,Almissa
b_omis,greek,,Almiyssion
b_omis,italian,,Almissa
b_omis,ligurian,,Almissa
b_omis,low_frankish,,Almissa
b_omis,low_german,,Almissa
b_omis,low_saxon,,Almissa
b_omis,neapolitan,,Almissa
b_omis,roman,,Onaeum
b_omis,sardinian,,Almissa
b_omis,sicilian,,Almissa
b_omis,southern_italian,,Almissa
b_omis,swabian,,Almissa
b_omis,thuringian,,Almissa
b_omis,tuscan,,Almissa
b_omis,venetian,,Almissa
d_krk,d_krk,,Krk
d_krk,d_krk_adj,,Krku
d_krk,d_krk_adj_alan,,Kyrikonan
d_krk,d_krk_adj_arberian,,Kyrikonan
d_krk,d_krk_adj_armenian,,Kyrikonan
d_krk,bavarian,,Vegl
d_krk,central_italian,,Veglia
d_krk,d_krk_adj_central_italian,,Veglian
d_krk,corsican,,Veglia
d_krk,d_krk_adj_corsican,,Veglian
d_krk,dalmatian,,Veglia
d_krk,dutch,,Vegl
d_krk,east_gothic,,Kyrikon
d_krk,franconian,,Vegl
d_krk,d_krk_adj_georgian,,Kyrikonan
d_krk,german,,Vegl
d_krk,d_krk_adj_german,,Veglisch
d_krk,greek,,Kyrikon
d_krk,d_krk_adj_greek,,Kyrikonan
d_krk,italian,,Veglia
d_krk,d_krk_adj_italian,,Veglian
d_krk,ligurian,,Veglia
d_krk,d_krk_adj_ligurian,,Veglian
d_krk,low_frankish,,Vegl
d_krk,low_german,,Vegl
d_krk,low_saxon,,Vegl
d_krk,neapolitan,,Veglia
d_krk,d_krk_adj_neapolitan,,Veglian
d_krk,roman,,Curicta
d_krk,d_krk_adj_roman,,Curictan
d_krk,sardinian,,Veglia
d_krk,d_krk_adj_sardinian,,Veglian
d_krk,sicilian,,Veglia
d_krk,d_krk_adj_sicilian,,Veglian
d_krk,southern_italian,,Veglia
d_krk,d_krk_adj_southern_italian,,Veglian
d_krk,swabian,,Vegl
d_krk,thuringian,,Vegl
d_krk,tuscan,,Veglia
d_krk,d_krk_adj_tuscan,,Veglian
d_krk,venetian,,Veglia
d_krk,d_krk_adj_venetian,,Veglian
c_veglia,PROV459,,Krk
c_veglia,c_veglia,,
c_veglia,c_veglia_adj,,Krku
c_veglia,bavarian,,Vegl
c_veglia,c_veglia_adj_bavarian,,Veglian
c_veglia,central_italian,,Veglia
c_veglia,c_veglia_adj_central_italian,,Veglian
c_veglia,corsican,,Veglia
c_veglia,c_veglia_adj_corsican,,Veglian
c_veglia,dalmatian,,Veglia
c_veglia,dutch,,Vegl
c_veglia,c_veglia_adj_dutch,,Veglian
c_veglia,east_gothic,,Kyrikon
c_veglia,c_veglia_adj_east_gothic,,Kyrikonan
c_veglia,franconian,,Vegl
c_veglia,c_veglia_adj_franconian,,Veglian
c_veglia,german,,Vegl
c_veglia,c_veglia_adj_german,,Veglian
c_veglia,greek,,Kyrikon
c_veglia,c_veglia_adj_greek,,Kyrikonan
c_veglia,italian,,Veglia
c_veglia,c_veglia_adj_italian,,Veglian
c_veglia,ligurian,,Veglia
c_veglia,c_veglia_adj_ligurian,,Veglian
c_veglia,low_frankish,,Vegl
c_veglia,c_veglia_adj_low_frankish,,Veglian
c_veglia,low_german,,Vegl
c_veglia,c_veglia_adj_low_german,,Veglian
c_veglia,low_saxon,,Vegl
c_veglia,c_veglia_adj_low_saxon,,Veglian
c_veglia,neapolitan,,Veglia
c_veglia,c_veglia_adj_neapolitan,,Veglian
c_veglia,roman,,Curicta
c_veglia,c_veglia_adj_roman,,Curictan
c_veglia,sardinian,,Veglia
c_veglia,c_veglia_adj_sardinian,,Veglian
c_veglia,sicilian,,Veglia
c_veglia,c_veglia_adj_sicilian,,Veglian
c_veglia,southern_italian,,Veglia
c_veglia,c_veglia_adj_southern_italian,,Veglian
c_veglia,swabian,,Vegl
c_veglia,c_veglia_adj_swabian,,Veglian
c_veglia,thuringian,,Vegl
c_veglia,c_veglia_adj_thuringian,,Veglian
c_veglia,tuscan,,Veglia
c_veglia,c_veglia_adj_tuscan,,Veglian
c_veglia,venetian,,Veglia
c_veglia,c_veglia_adj_venetian,,Veglian
b_vrbnik_krk,b_vrbnik_krk,,Vrbnik
b_vrbnik_krk,b_vrbnik_krk_adj,,
b_vrbnik_krk,bavarian,,Vörbnick
b_vrbnik_krk,central_italian,,Verbenico
b_vrbnik_krk,corsican,,Verbenico
b_vrbnik_krk,dalmatian,,Verbenico
b_vrbnik_krk,dutch,,Vörbnick
b_vrbnik_krk,east_gothic,,Verbenicum
b_vrbnik_krk,franconian,,Vörbnick
b_vrbnik_krk,german,,Vörbnick
b_vrbnik_krk,greek,,Verbenicum
b_vrbnik_krk,italian,,Verbenico
b_vrbnik_krk,ligurian,,Verbenico
b_vrbnik_krk,low_frankish,,Vörbnick
b_vrbnik_krk,low_german,,Vörbnick
b_vrbnik_krk,low_saxon,,Vörbnick
b_vrbnik_krk,neapolitan,,Verbenico
b_vrbnik_krk,roman,,Verbenicum
b_vrbnik_krk,sardinian,,Verbenico
b_vrbnik_krk,sicilian,,Verbenico
b_vrbnik_krk,southern_italian,,Verbenico
b_vrbnik_krk,swabian,,Vörbnick
b_vrbnik_krk,thuringian,,Vörbnick
b_vrbnik_krk,tuscan,,Verbenico
b_vrbnik_krk,venetian,,Verbenico
b_krk,b_krk,,Krk
b_krk,b_krk_adj,,
b_krk,bavarian,,Vegl
b_krk,central_italian,,Veglia
b_krk,corsican,,Veglia
b_krk,dalmatian,,Veglia
b_krk,dutch,,Vegl
b_krk,east_gothic,,Kyrikon
b_krk,franconian,,Vegl
b_krk,german,,Vegl
b_krk,greek,,Kyrikon
b_krk,italian,,Veglia
b_krk,ligurian,,Veglia
b_krk,low_frankish,,Vegl
b_krk,low_german,,Vegl
b_krk,low_saxon,,Vegl
b_krk,neapolitan,,Veglia
b_krk,roman,,Curicta
b_krk,sardinian,,Veglia
b_krk,sicilian,,Veglia
b_krk,southern_italian,,Veglia
b_krk,swabian,,Vegl
b_krk,thuringian,,Vegl
b_krk,tuscan,,Veglia
b_krk,venetian,,Veglia
b_osor,b_osor,,Osor
b_osor,b_osor_adj,,
b_osor,central_italian,,Ossero
b_osor,corsican,,Ossero
b_osor,dalmatian,,Ossero
b_osor,east_gothic,,Opsara
b_osor,greek,,Opsara
b_osor,italian,,Ossero
b_osor,ligurian,,Ossero
b_osor,neapolitan,,Ossero
b_osor,sardinian,,Ossero
b_osor,sicilian,,Ossero
b_osor,southern_italian,,Ossero
b_osor,tuscan,,Ossero
b_osor,venetian,,Ossero
b_cres,b_cres,,Cres
b_cres,b_cres_adj,,
b_cres,bavarian,,Kersch
b_cres,central_italian,,Cherso
b_cres,corsican,,Cherso
b_cres,dalmatian,,Cherso
b_cres,dutch,,Kersch
b_cres,east_gothic,,Chersos
b_cres,franconian,,Kersch
b_cres,german,,Kersch
b_cres,greek,,Chersos
b_cres,italian,,Cherso
b_cres,ligurian,,Cherso
b_cres,low_frankish,,Kersch
b_cres,low_german,,Kersch
b_cres,low_saxon,,Kersch
b_cres,neapolitan,,Cherso
b_cres,roman,,Crepsa
b_cres,sardinian,,Cherso
b_cres,sicilian,,Cherso
b_cres,southern_italian,,Cherso
b_cres,swabian,,Kersch
b_cres,thuringian,,Kersch
b_cres,tuscan,,Cherso
b_cres,venetian,,Cherso
b_baska,b_baska,,Baška
b_baska,b_baska_adj,,
b_baska,bavarian,,Weschke
b_baska,central_italian,,Bescanuova
b_baska,corsican,,Bescanuova
b_baska,dalmatian,,Bescanuova
b_baska,dutch,,Weschke
b_baska,east_gothic,,Bescanova
b_baska,franconian,,Weschke
b_baska,german,,Weschke
b_baska,greek,,Bescanova
b_baska,italian,,Bescanuova
b_baska,ligurian,,Bescanuova
b_baska,low_frankish,,Weschke
b_baska,low_german,,Weschke
b_baska,low_saxon,,Weschke
b_baska,neapolitan,,Bescanuova
b_baska,roman,,Bescanova
b_baska,sardinian,,Bescanuova
b_baska,sicilian,,Bescanuova
b_baska,southern_italian,,Bescanuova
b_baska,swabian,,Weschke
b_baska,thuringian,,Weschke
b_baska,tuscan,,Bescanuova
b_baska,venetian,,Bescanuova
d_dalmatian_islands,d_dalmatian_islands,,Hvar
d_dalmatian_islands,d_dalmatian_islands_adj,,Hvaru
d_dalmatian_islands,d_dalmatian_islands_adj_alan,,Pharos
d_dalmatian_islands,d_dalmatian_islands_adj_arberian,,Pharos
d_dalmatian_islands,d_dalmatian_islands_adj_armenian,,Pharos
d_dalmatian_islands,central_italian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_central_italian,,Lesina
d_dalmatian_islands,corsican,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_corsican,,Lesina
d_dalmatian_islands,dalmatian,,Lesina
d_dalmatian_islands,east_gothic,,Pharos
d_dalmatian_islands,d_dalmatian_islands_adj_georgian,,Pharos
d_dalmatian_islands,greek,,Pharos
d_dalmatian_islands,d_dalmatian_islands_adj_greek,,Pharos
d_dalmatian_islands,italian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_italian,,Lesina
d_dalmatian_islands,ligurian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_ligurian,,Lesina
d_dalmatian_islands,neapolitan,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_neapolitan,,Lesina
d_dalmatian_islands,roman,,Pharina
d_dalmatian_islands,d_dalmatian_islands_adj_roman,,Pharinan
d_dalmatian_islands,sardinian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_sardinian,,Lesina
d_dalmatian_islands,sicilian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_sicilian,,Lesina
d_dalmatian_islands,southern_italian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_southern_italian,,Lesina
d_dalmatian_islands,tuscan,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_tuscan,,Lesina
d_dalmatian_islands,venetian,,Lesina
d_dalmatian_islands,d_dalmatian_islands_adj_venetian,,Lesina
c_hvar,PROV936,,Hvar
c_hvar,c_hvar,,
c_hvar,c_hvar_adj,,Hvarian
c_hvar,central_italian,,Lesina
c_hvar,corsican,,Lesina
c_hvar,dalmatian,,Lesina
c_hvar,east_gothic,,Pharos
c_hvar,greek,,Pharos
c_hvar,italian,,Lesina
c_hvar,ligurian,,Lesina
c_hvar,neapolitan,,Lesina
c_hvar,roman,,Pharina
c_hvar,sardinian,,Lesina
c_hvar,sicilian,,Lesina
c_hvar,southern_italian,,Lesina
c_hvar,tuscan,,Lesina
c_hvar,venetian,,Lesina
b_vis,b_vis,,Vis
b_vis,b_vis_adj,,
b_vis,central_italian,,Lissa
b_vis,corsican,,Lissa
b_vis,dalmatian,,Lissa
b_vis,east_gothic,,Issa
b_vis,german,,Lissa
b_vis,greek,,Issa
b_vis,italian,,Lissa
b_vis,ligurian,,Lissa
b_vis,neapolitan,,Lissa
b_vis,roman,,Issa
b_vis,sardinian,,Lissa
b_vis,sicilian,,Lissa
b_vis,southern_italian,,Lissa
b_vis,tuscan,,Lissa
b_vis,venetian,,Lissa
b_nerezisca,b_nerezisca,,Nerežišca
b_nerezisca,b_nerezisca_adj,,
b_nerezisca,central_italian,,Neresi
b_nerezisca,corsican,,Neresi
b_nerezisca,dalmatian,,Neresi
b_nerezisca,italian,,Neresi
b_nerezisca,ligurian,,Neresi
b_nerezisca,neapolitan,,Neresi
b_nerezisca,sardinian,,Neresi
b_nerezisca,sicilian,,Neresi
b_nerezisca,southern_italian,,Neresi
b_nerezisca,tuscan,,Neresi
b_nerezisca,venetian,,Neresi
b_supetar,b_supetar,,Supetar
b_supetar,b_supetar_adj,,
b_supetar,central_italian,,San Pietro della Brazza
b_supetar,corsican,,San Pietro della Brazza
b_supetar,dalmatian,,San Pietro della Brazza
b_supetar,italian,,San Pietro della Brazza
b_supetar,ligurian,,San Pietro della Brazza
b_supetar,neapolitan,,San Pietro della Brazza
b_supetar,roman,,Sancti Petri Brattiae
b_supetar,sardinian,,San Pietro della Brazza
b_supetar,sicilian,,San Pietro della Brazza
b_supetar,southern_italian,,San Pietro della Brazza
b_supetar,tuscan,,San Pietro della Brazza
b_supetar,venetian,,San Pietro della Brazza
b_hvar_stari_grad,b_hvar_stari_grad,,Hvar
b_hvar_stari_grad,b_hvar_stari_grad_adj,,
b_hvar_stari_grad,central_italian,,Lesina
b_hvar_stari_grad,corsican,,Lesina
b_hvar_stari_grad,dalmatian,,Lesina
b_hvar_stari_grad,east_gothic,,Pharos
b_hvar_stari_grad,greek,,Pharos
b_hvar_stari_grad,italian,,Lesina
b_hvar_stari_grad,ligurian,,Lesina
b_hvar_stari_grad,neapolitan,,Lesina
b_hvar_stari_grad,roman,,Pharina
b_hvar_stari_grad,sardinian,,Lesina
b_hvar_stari_grad,sicilian,,Lesina
b_hvar_stari_grad,southern_italian,,Lesina
b_hvar_stari_grad,tuscan,,Lesina
b_hvar_stari_grad,venetian,,Lesina
c_korcula,PROV1295,,Korcula
c_korcula,c_korcula,,
c_korcula,c_korcula_adj,,Korculan
c_korcula,bavarian,,Kurzel
c_korcula,central_italian,,Curzola
c_korcula,corsican,,Curzola
c_korcula,dalmatian,,Curzola
c_korcula,dutch,,Kurzel
c_korcula,east_gothic,,Kòrkyra Melaèn
c_korcula,franconian,,Kurzel
c_korcula,german,,Kurzel
c_korcula,greek,,Kòrkyra Melaèn
c_korcula,italian,,Curzola
c_korcula,ligurian,,Curzola
c_korcula,low_frankish,,Kurzel
c_korcula,low_german,,Kurzel
c_korcula,low_saxon,,Kurzel
c_korcula,neapolitan,,Curzola
c_korcula,roman,,Korkyra Melaina
c_korcula,sardinian,,Curzola
c_korcula,sicilian,,Curzola
c_korcula,southern_italian,,Curzola
c_korcula,swabian,,Kurzel
c_korcula,thuringian,,Kurzel
c_korcula,tuscan,,Curzola
c_korcula,venetian,,Curzola
b_lastovo,b_lastovo,,Lastovo
b_lastovo,b_lastovo_adj,,
b_lastovo,bavarian,,Augusta
b_lastovo,central_italian,,Lagosta
b_lastovo,corsican,,Lagosta
b_lastovo,dalmatian,,Lagosta
b_lastovo,dutch,,Augusta
b_lastovo,east_gothic,,Ladestanos
b_lastovo,franconian,,Augusta
b_lastovo,german,,Augusta
b_lastovo,greek,,Ladestanos
b_lastovo,italian,,Lagosta
b_lastovo,ligurian,,Lagosta
b_lastovo,low_frankish,,Augusta
b_lastovo,low_german,,Augusta
b_lastovo,low_saxon,,Augusta
b_lastovo,neapolitan,,Lagosta
b_lastovo,roman,,Augusta
b_lastovo,sardinian,,Lagosta
b_lastovo,sicilian,,Lagosta
b_lastovo,southern_italian,,Lagosta
b_lastovo,swabian,,Augusta
b_lastovo,thuringian,,Augusta
b_lastovo,tuscan,,Lagosta
b_lastovo,venetian,,Lagosta
b_blato,b_blato,,Blato
b_blato,b_blato_adj,,
b_blato,central_italian,,Blatta
b_blato,corsican,,Blatta
b_blato,dalmatian,,Blatta
b_blato,italian,,Blatta
b_blato,ligurian,,Blatta
b_blato,neapolitan,,Blatta
b_blato,roman,,Blata
b_blato,sardinian,,Blatta
b_blato,sicilian,,Blatta
b_blato,southern_italian,,Blatta
b_blato,tuscan,,Blatta
b_blato,venetian,,Blatta
b_korcula,b_korcula,,Korcula
b_korcula,b_korcula_adj,,
b_korcula,bavarian,,Kurzel
b_korcula,central_italian,,Curzola
b_korcula,corsican,,Curzola
b_korcula,dalmatian,,Curzola
b_korcula,dutch,,Kurzel
b_korcula,east_gothic,,Kòrkyra Melaèn
b_korcula,franconian,,Kurzel
b_korcula,german,,Kurzel
b_korcula,greek,,Kòrkyra Melaèn
b_korcula,italian,,Curzola
b_korcula,ligurian,,Curzola
b_korcula,low_frankish,,Kurzel
b_korcula,low_german,,Kurzel
b_korcula,low_saxon,,Kurzel
b_korcula,neapolitan,,Curzola
b_korcula,roman,,Korkyra Melaina
b_korcula,sardinian,,Curzola
b_korcula,sicilian,,Curzola
b_korcula,southern_italian,,Curzola
b_korcula,swabian,,Kurzel
b_korcula,thuringian,,Kurzel
b_korcula,tuscan,,Curzola
b_korcula,venetian,,Curzola
d_croatia,d_croatia,,Hrvatska
d_croatia,d_croatia_adj,,Hrvatski
c_vodica,PROV959,,Vodica
c_vodica,c_vodica,,
c_vodica,c_vodica_adj,,Vodican
b_dubica,b_dubica,,Dubica
b_dubica,b_dubica_adj,,
b_bosanska_krupa,b_bosanska_krupa,,Krupa
b_bosanska_krupa,b_bosanska_krupa_adj,,
b_bosanska_krupa,bavarian,,Grupa
b_bosanska_krupa,dutch,,Grupa
b_bosanska_krupa,franconian,,Grupa
b_bosanska_krupa,german,,Grupa
b_bosanska_krupa,hungarian,,Pset
b_bosanska_krupa,low_frankish,,Grupa
b_bosanska_krupa,low_german,,Grupa
b_bosanska_krupa,low_saxon,,Grupa
b_bosanska_krupa,swabian,,Grupa
b_bosanska_krupa,szekely,,Pset
b_bosanska_krupa,thuringian,,Grupa
b_blagaj_japra,b_blagaj_japra,,Blagajgrad
b_blagaj_japra,b_blagaj_japra_adj,,
b_zrin,b_zrin,,Zrin
b_zrin,b_zrin_adj,,
b_vodicevo_una,b_vodicevo_una,,Vodicevo
b_vodicevo_una,b_vodicevo_una_adj,,
c_modrus,PROV1312,,Modruš
c_modrus,c_modrus,,
c_modrus,c_modrus_adj,,Modrušian
c_modrus,east_gothic,,Terponos
c_modrus,greek,,Terponos
c_modrus,roman,,Terponus
b_grobnik_vinodol,b_grobnik_vinodol,,Grobnik
b_grobnik_vinodol,b_grobnik_vinodol_adj,,
b_grobnik_vinodol,central_italian,,Grobnico
b_grobnik_vinodol,corsican,,Grobnico
b_grobnik_vinodol,dalmatian,,Grobnico
b_grobnik_vinodol,italian,,Grobnico
b_grobnik_vinodol,ligurian,,Grobnico
b_grobnik_vinodol,neapolitan,,Grobnico
b_grobnik_vinodol,sardinian,,Grobnico
b_grobnik_vinodol,sicilian,,Grobnico
b_grobnik_vinodol,southern_italian,,Grobnico
b_grobnik_vinodol,tuscan,,Grobnico
b_grobnik_vinodol,venetian,,Grobnico
b_rijeka,b_rijeka,,Rijeka
b_rijeka,b_rijeka_adj,,
b_rijeka,bavarian,,Pflaum
b_rijeka,central_italian,,Fiume
b_rijeka,corsican,,Fiume
b_rijeka,dalmatian,,Fiume
b_rijeka,dutch,,Pflaum
b_rijeka,east_gothic,,Vitopolis
b_rijeka,franconian,,Pflaum
b_rijeka,german,,Pflaum
b_rijeka,greek,,Vitopolis
b_rijeka,hungarian,,Fiume
b_rijeka,italian,,Fiume
b_rijeka,ligurian,,Fiume
b_rijeka,low_frankish,,Pflaum
b_rijeka,low_german,,Pflaum
b_rijeka,low_saxon,,Pflaum
b_rijeka,neapolitan,,Fiume
b_rijeka,roman,,Vitopolis
b_rijeka,sardinian,,Fiume
b_rijeka,sicilian,,Fiume
b_rijeka,southern_italian,,Fiume
b_rijeka,swabian,,Pflaum
b_rijeka,szekely,,Fiume
b_rijeka,thuringian,,Pflaum
b_rijeka,tuscan,,Fiume
b_rijeka,venetian,,Fiume
b_trsat,b_trsat,,Trsat
b_trsat,b_trsat_adj,,
b_trsat,central_italian,,Tersatto
b_trsat,corsican,,Tersatto
b_trsat,dalmatian,,Tersatto
b_trsat,east_gothic,,Tarsatica
b_trsat,greek,,Tarsatica
b_trsat,italian,,Tersatto
b_trsat,ligurian,,Tersatto
b_trsat,neapolitan,,Tersatto
b_trsat,roman,,Tarsatica
b_trsat,sardinian,,Tersatto
b_trsat,sicilian,,Tersatto
b_trsat,southern_italian,,Tersatto
b_trsat,tuscan,,Tersatto
b_trsat,venetian,,Tersatto
b_modrus_castle,b_modrus_castle,,Modruš
b_modrus_castle,b_modrus_castle_adj,,
b_modrus_castle,central_italian,,Modrussa
b_modrus_castle,corsican,,Modrussa
b_modrus_castle,dalmatian,,Modrussa
b_modrus_castle,east_gothic,,Terponos
b_modrus_castle,greek,,Terponos
b_modrus_castle,italian,,Modrussa
b_modrus_castle,ligurian,,Modrussa
b_modrus_castle,neapolitan,,Modrussa
b_modrus_castle,roman,,Terponus
b_modrus_castle,sardinian,,Modrussa
b_modrus_castle,sicilian,,Modrussa
b_modrus_castle,southern_italian,,Modrussa
b_modrus_castle,tuscan,,Modrussa
b_modrus_castle,venetian,,Modrussa
c_senj,PROV464,,Lika
c_senj,c_senj,,
c_senj,c_senj_adj,,Likan
c_senj,central_italian,,Licca
c_senj,c_senj_adj_central_italian,,Liccese
c_senj,corsican,,Licca
c_senj,c_senj_adj_corsican,,Liccese
c_senj,dalmatian,,Licca
c_senj,east_gothic,,Attienities
c_senj,greek,,Attienities
c_senj,italian,,Licca
c_senj,c_senj_adj_italian,,Liccese
c_senj,ligurian,,Licca
c_senj,c_senj_adj_ligurian,,Liccese
c_senj,neapolitan,,Licca
c_senj,c_senj_adj_neapolitan,,Liccese
c_senj,sardinian,,Licca
c_senj,c_senj_adj_sardinian,,Liccese
c_senj,sicilian,,Licca
c_senj,c_senj_adj_sicilian,,Liccese
c_senj,southern_italian,,Licca
c_senj,c_senj_adj_southern_italian,,Liccese
c_senj,tuscan,,Licca
c_senj,c_senj_adj_tuscan,,Liccese
c_senj,venetian,,Licca
c_senj,c_senj_adj_venetian,,Liccese
b_bihac,b_bihac,,Bihac
b_bihac,b_bihac_adj,,
b_bihac,hungarian,,Bihács
b_bihac,szekely,,Bihács
b_udbina_krbava,b_udbina_krbava,,Udbina
b_udbina_krbava,b_udbina_krbava_adj,,
b_udbina_krbava,east_gothic,,Uduina
b_udbina_krbava,greek,,Uduina
b_udbina_krbava,roman,,Uduina
b_senj,b_senj,,Senj
b_senj,b_senj_adj,,
b_senj,bavarian,,Zengg
b_senj,central_italian,,Segna
b_senj,corsican,,Segna
b_senj,dalmatian,,Segna
b_senj,dutch,,Zengg
b_senj,east_gothic,,Attienities
b_senj,franconian,,Zengg
b_senj,german,,Zengg
b_senj,greek,,Attienities
b_senj,hungarian,,Zeng
b_senj,italian,,Segna
b_senj,ligurian,,Segna
b_senj,low_frankish,,Zengg
b_senj,low_german,,Zengg
b_senj,low_saxon,,Zengg
b_senj,neapolitan,,Segna
b_senj,roman,,Senia
b_senj,sardinian,,Segna
b_senj,sicilian,,Segna
b_senj,southern_italian,,Segna
b_senj,swabian,,Zengg
b_senj,szekely,,Zeng
b_senj,thuringian,,Zengg
b_senj,tuscan,,Segna
b_senj,venetian,,Segna
c_okic,PROV1523,,Okic
c_okic,c_okic,,
c_okic,c_okic_adj,,Okicaca
c_okic,bavarian,,Achuz
c_okic,dutch,,Achuz
c_okic,franconian,,Achuz
c_okic,german,,Achuz
c_okic,hungarian,,Oclych
c_okic,low_frankish,,Achuz
c_okic,low_german,,Achuz
c_okic,low_saxon,,Achuz
c_okic,swabian,,Achuz
c_okic,szekely,,Oclych
c_okic,thuringian,,Achuz
b_samobor,b_samobor,,Samobor
b_samobor,b_samobor_adj,,
b_samobor,hungarian,,Szamobor
b_samobor,szekely,,Szamobor
b_ozalj,b_ozalj,,Ozalj
b_ozalj,b_ozalj_adj,,
b_ozalj,bavarian,,Woseil
b_ozalj,dutch,,Woseil
b_ozalj,franconian,,Woseil
b_ozalj,german,,Woseil
b_ozalj,hungarian,,Ozaly
b_ozalj,low_frankish,,Woseil
b_ozalj,low_german,,Woseil
b_ozalj,low_saxon,,Woseil
b_ozalj,swabian,,Woseil
b_ozalj,szekely,,Ozaly
b_ozalj,thuringian,,Woseil
b_okic,b_okic,,Okic
b_okic,b_okic_adj,,
b_okic,bavarian,,Achuz
b_okic,dutch,,Achuz
b_okic,franconian,,Achuz
b_okic,german,,Achuz
b_okic,hungarian,,Oclych
b_okic,low_frankish,,Achuz
b_okic,low_german,,Achuz
b_okic,low_saxon,,Achuz
b_okic,swabian,,Achuz
b_okic,szekely,,Oclych
b_okic,thuringian,,Achuz
c_vrbas,PROV1524,,Vrbas
c_vrbas,c_vrbas,,
c_vrbas,c_vrbas_adj,,Vrbasan
b_kozarac,b_kozarac,,Kozara
b_kozarac,b_kozarac_adj,,
b_vrbaski_grad,b_vrbaski_grad,,Vrbaški Grad
b_vrbaski_grad,b_vrbaski_grad_adj,,
d_slavonia,d_slavonia,,Slavonia
d_slavonia,d_slavonia_adj,,Slavonian
d_slavonia,d_slavonia_adj_alan,,Pannonian
d_slavonia,d_slavonia_adj_arberian,,Pannonian
d_slavonia,d_slavonia_adj_armenian,,Pannonian
d_slavonia,d_slavonia_adj_georgian,,Pannonian
d_slavonia,d_slavonia_adj_german,,Slawonische
d_slavonia,greek,,Pannonia Savia
d_slavonia,d_slavonia_adj_greek,,Pannonian
d_slavonia,d_slavonia_adj_hungarian,,Szlavónian
d_slavonia,roman,,Pannonia Savia
d_slavonia,d_slavonia_adj_roman,,Pannonian
c_zagreb,PROV461,,Zagreb
c_zagreb,c_zagreb,,
c_zagreb,c_zagreb_adj,,Zagreban
c_zagreb,c_zagreb_adj_alan,,Andautonian
c_zagreb,c_zagreb_adj_arberian,,Andautonian
c_zagreb,c_zagreb_adj_armenian,,Andautonian
c_zagreb,bavarian,,Agram
c_zagreb,dalmatian,,Zagabria
c_zagreb,dutch,,Agram
c_zagreb,east_gothic,,Andautonia
c_zagreb,franconian,,Agram
c_zagreb,c_zagreb_adj_georgian,,Andautonian
c_zagreb,german,,Agram
c_zagreb,c_zagreb_adj_german,,Agramische
c_zagreb,greek,,Andautonia
c_zagreb,c_zagreb_adj_greek,,Andautonian
c_zagreb,hungarian,,Zágráb
c_zagreb,c_zagreb_adj_hungarian,,Zágrában
c_zagreb,low_frankish,,Agram
c_zagreb,low_german,,Agram
c_zagreb,low_saxon,,Agram
c_zagreb,roman,,Andautonia
c_zagreb,swabian,,Agram
c_zagreb,szekely,,Zágráb
c_zagreb,thuringian,,Agram
b_sisak,b_sisak,,Sisak
b_sisak,b_sisak_adj,,
b_sisak,bavarian,,Sissek
b_sisak,dutch,,Sissek
